Taxonomic Level,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,RUS,MNAR,0.1,0,0.0108655864637232,1416238876,0.09039438094496503,0.30065658307272275,0.21637462022580298,0.5607431459590276,0.7512892218701266,0.6875380969884279,0.7025667864584545,0.13678752433095834,0.00020120776266879573,0.014184772210677045,0.00724254244151609,-0.07743821194760048,0.6009488278160489,0.6231702386841067,0.5849104129087795,0.21855647732373318,0.0004736333159448183,0.021763118249571185,0.019067200062334054,-13.848969887014956,0.13508632215381342,0.19177681643791702,0.06420894571741283,0.52923346416143,3.192525755314762,0.4092036479456591,0.5476050328613465,0.8352059925093633,0.948936170212766,0.8884462151394423,42,24.0,19.666666666666668,4.333333333333333,0.9680347777196769,0.9472523212434297,0.020782456476247286,21.678728888409868,16.765905280684624,4.912823607725245,0.6587301587301587,0.3385281385281385
l7_species,RUS,MNAR,0.1,1,0.0108655864637232,3223203756,0.14103808365883563,0.37555037432924443,0.24945722946720775,0.4353671843652053,0.6688637920457516,0.48077841987376696,0.5699002833688387,0.1502532860813607,0.00034099762654003264,0.018466121047475907,0.008636030400689344,-0.24103540355163355,0.5390763688666858,0.5507571824503572,0.5242088387130418,0.19767981084907701,0.0008502448335945481,0.02915895803341656,0.025939933103202552,-3.0745861581021696,0.27126168608223655,0.2528349336527281,0.2085480749328216,0.42033273361159956,3.8988011931863547,0.4879357176389479,0.6076563292282291,0.8450704225352113,0.96,0.898876404494382,42,21.333333333333332,17.0,4.333333333333333,0.9584494264026954,0.9549865848526625,0.012262444582801235,18.80210020701263,14.955885322526754,3.846214884485873,0.5793650793650794,0.34545454545454546
l7_species,RUS,MNAR,0.1,2,0.0108655864637232,1425291344,0.08501432058864869,0.2915721533148334,0.18462944659372676,0.586856253803234,0.7660655815556859,0.6182672428859195,0.7396319219437152,0.13338710683918814,0.00016045031767416694,0.012666898502560402,0.006284637049934274,0.13863340868937846,0.660521308955275,0.6849353444622941,0.649091353238788,0.19083446179940702,0.00038510307709721325,0.019624043342217047,0.01686560999427913,-11.68574716219069,0.10754481257288964,0.4715666584502783,0.05547440656169706,0.4635615181455404,3.0631290100895074,0.35508199332128654,0.5019878828039092,0.8587786259541985,0.9574468085106383,0.9054325955734408,42,23.666666666666668,21.0,2.6666666666666665,0.9610364573120828,0.9588310138717696,0.0030228799333084457,20.937338172533433,18.533484788944858,2.403853383588577,0.5317460317460317,0.4274891774891774
l7_species,RUS,MNAR,0.1,3,0.0108655864637232,2835627338,0.09446406925939133,0.30735007606862785,0.2296712124968867,0.546517845537088,0.7518942170713591,0.6367361367270177,0.6708765495894468,0.16657900643581405,0.0001970145515097047,0.014036187214115687,0.007120108501141759,-0.06728270800012726,0.6456928995325221,0.659911870138208,0.6187904823304268,0.27225570160446666,0.0005056496323506951,0.02248665453887472,0.020390485104326797,-28.802339364982362,0.25714148320165364,0.2912360335332492,0.0878195075995097,0.8492180896937135,3.2322309520278396,0.4022861303145094,0.5218372020029504,0.8419117647058824,0.9703389830508474,0.9015748031496063,40,22.666666666666668,19.0,3.6666666666666665,0.96305763993726,0.9466350817985933,0.01642255813866648,20.213478464441092,16.31588030466585,3.8975981597752427,0.5833333333333334,0.402811986863711
l7_species,RUS,MNAR,0.1,4,0.0108655864637232,1021577698,0.11025482096159828,0.33204641386649286,0.22638208455459,0.4427859651471616,0.6656397936246812,0.5631846049032622,0.6199160937092043,0.14494285143552516,0.00023771652791487911,0.015418058500176964,0.007824796710448398,-0.31334643787930316,0.5452489183696753,0.5787313115296157,0.524166028183127,0.22066271481997277,0.0005408035278120563,0.023255182816139208,0.020108839446844207,-14.244997798215342,0.06091800412218864,0.19650497704032768,0.02911938140261498,0.5083636666125367,3.4782698489623183,0.4421010141403345,0.5626563129418706,0.8239700374531835,0.9482758620689655,0.8817635270541082,41,23.666666666666668,20.333333333333332,4.0,0.960727989959143,0.9517094091383292,0.015938904944910386,20.92700713920249,17.752218736126963,4.205989365724613,0.6097560975609756,0.36165796963946867
l7_species,RUS,MNAR,0.1,5,0.0108655864637232,95089128,0.08053833674491911,0.28379277077635207,0.20129755276974426,0.6129333307022974,0.7886807989705854,0.6305702585464054,0.7386053935374289,0.16884002909122853,0.00013857052757380522,0.011771598344056987,0.005875911715319338,0.24505852176558185,0.7102811689277252,0.7151387315775216,0.6965069530943879,0.25793757484756424,0.0003532860505898101,0.018795905154841842,0.016515713713092958,-25.104765616619947,0.21422791340958794,0.22165598524911395,0.07822043505932208,0.9141321498661744,3.0018000422052507,0.3319890119155426,0.4755837231860435,0.8669201520912547,0.9661016949152542,0.9138276553106213,40,22.333333333333332,20.0,2.3333333333333335,0.9618672930719318,0.950514908103842,0.011352384968089657,19.84720829616161,17.26628332193056,2.580924974231051,0.5583333333333332,0.39599555061179087
l7_species,RUS,MNAR,0.1,6,0.0108655864637232,635783377,0.08663753930436144,0.2943425543552298,0.2096962082762237,0.5941014523392557,0.774180825551265,0.5450849472162501,0.7280181042497154,0.15514011715424708,0.000171274524184077,0.013087189315665796,0.006552302920289464,0.09838914750334282,0.6784887689997182,0.6724620940271263,0.6583127895902916,0.2468565314261959,0.0004268284904920184,0.020659827939555023,0.01859825153821265,-22.4558961737198,0.3816021733731328,0.4280832383300903,0.14157418961835477,0.7784868712867997,3.095462207281045,0.3702051149963547,0.5028981065801146,0.8550185873605948,0.9663865546218487,0.9072978303747535,38,23.333333333333332,19.333333333333332,4.0,0.9636674973919691,0.943773388314359,0.019894109077610134,20.81402854583652,16.400171136128375,4.413857409708144,0.5789473684210527,0.40752688172043006
l7_species,RUS,MNAR,0.1,7,0.0108655864637232,2262766881,0.1079433117015618,0.3285472746829013,0.23156136420866855,0.490786144164884,0.7026503632557144,0.631079364906393,0.6415436503097023,0.14947674808998626,0.0002253463988006934,0.01501154218595456,0.007806611112206528,-0.1656587157583087,0.5754064292051709,0.5874983167263629,0.5582858314215088,0.2312952038023771,0.0005426935015913755,0.023295782914325408,0.0210374199497823,-13.3807535498939,0.09317429496945583,0.09068134809073712,0.04532725818009319,0.566504659429676,3.4534742649023156,0.44107352783966874,0.5704193749601939,0.8302583025830258,0.9493670886075949,0.8858267716535433,42,24.0,19.333333333333332,4.666666666666667,0.961809191666553,0.9463605541108091,0.015448637555743883,21.24731814873056,16.538916969174206,4.708401179556354,0.6746031746031745,0.3263888888888889
l7_species,RUS,MNAR,0.1,8,0.0108655864637232,2812803633,0.12893110898887924,0.3590697828958589,0.2421579396224304,0.4866745777691547,0.6983675200094175,0.5290681892917152,0.6444301786424469,0.1523423538836045,0.00020401822103917436,0.014283494706799675,0.006738061219550039,0.14712837626542952,0.6707936283908511,0.6531443411840752,0.6576300665979081,0.1820555628814645,0.0005562387273399633,0.02358471384901592,0.020646190074587952,-8.116547809181215,0.38818010325587315,0.39302631725374987,0.213199813556148,0.46037851498608956,3.8045477457662287,0.38070045890457727,0.5259601784825741,0.8727272727272727,0.9561752988047809,0.9125475285171104,37,22.333333333333332,17.0,5.333333333333333,0.9529605710578953,0.950552950480661,0.013376674882979445,19.28554449357295,14.78210776882841,4.50343672474454,0.6216216216216216,0.39554865424430635
l7_species,RUS,MNAR,0.1,9,0.0108655864637232,922316907,0.1720433850369772,0.4147811290752958,0.26481771865498555,0.42202759314080796,0.6542197618466781,0.5075532716372734,0.5663580075424511,0.1626434323744509,0.0002918975165401004,0.01708500853204646,0.007706707765675495,0.26391580758006183,0.6183243535180204,0.5313413935421949,0.6178712848392531,0.1578239196556117,0.000708080489866872,0.02660978184553327,0.022378880861957377,-0.5293679584525244,0.5835162905413588,0.41370367567320376,0.47924961194934595,0.3394533907011674,4.368230793942186,0.4354289887606655,0.5872900051775094,0.8913043478260869,0.9144981412639405,0.9027522935779815,33,17.0,17.666666666666668,2.6666666666666665,0.9594417451740266,0.9579838883927838,0.0014578567812428833,15.154133410318133,15.67029226832364,2.3175633584855255,0.6161616161616162,0.37314959944270293
